# Chunk-averaged data for fix g_avg and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
50000 240 51540.000000000015
  122 0.50625 203.662 299.323
  123 0.510417 226.352 302.423
  124 0.514583 200.228 305.755
  125 0.51875 226.604 305.885
  126 0.522917 217 304.431
  127 0.527083 203.768 301.829
  128 0.53125 232.4 303.704
  129 0.535417 199.554 303.867
  130 0.539583 222.78 303.177
  131 0.54375 219.878 305.473
  132 0.547917 202.48 306.623
  133 0.552083 223.308 302.615
  134 0.55625 199.958 304.723
  135 0.560417 221.684 306.252
  136 0.564583 215.934 303.612
  137 0.56875 207.158 303.841
  138 0.572917 223.266 303.585
  139 0.577083 200.208 298.613
  140 0.58125 222.096 301.124
  141 0.585417 220.054 301.715
  142 0.589583 211.642 296.782
  143 0.59375 220 294.261
  144 0.597917 199.618 290.448
  145 0.602083 221.198 292.323
  146 0.60625 224.06 299.197
  147 0.610417 201.124 299.394
  148 0.614583 232 295.92
  149 0.61875 200.062 296.536
  150 0.622917 219.364 298.363
  151 0.627083 223.054 299.815
  152 0.63125 199.52 298.223
  153 0.635417 220 294.746
  154 0.639583 200.326 298.991
  155 0.64375 221.972 306.089
  156 0.647917 221.104 299.852
  157 0.652083 207.248 300.047
  158 0.65625 223.35 299.925
  159 0.660417 206.568 298.9
  160 0.664583 221.246 298.654
  161 0.66875 226.27 303.954
  162 0.672917 205.304 296.928
  163 0.677083 226.612 295.698
  164 0.68125 198.09 297.631
  165 0.685417 213.794 302.415
  166 0.689583 230.902 300.052
  167 0.69375 204.294 296.606
  168 0.697917 232.92 298.68
  169 0.702083 198 293.807
  170 0.70625 207.436 294.849
  171 0.710417 236.044 298.23
  172 0.714583 202.914 298.735
  173 0.71875 223.606 299.905
  174 0.722917 198 296.032
  175 0.727083 206.95 299.566
  176 0.73125 232.722 297.792
  177 0.735417 206.828 297.819
  178 0.739583 223.5 301.994
  179 0.74375 198 296.885
  180 0.747917 205.49 300.425
  181 0.752083 238.622 297.911
  182 0.75625 211.888 297.479
  183 0.760417 220 299.448
  184 0.764583 198 297.972
  185 0.76875 201.528 300.431
  186 0.772917 244.992 298.152
  187 0.777083 201.48 299.95
  188 0.78125 232 302.86
  189 0.785417 199.016 302.336
  190 0.789583 203.586 302.192
  191 0.79375 239.63 302.109
  192 0.797917 199.768 299.65
  193 0.802083 220 294.682
  194 0.80625 199.07 295.57
  195 0.810417 209.262 295.404
  196 0.814583 235.354 296.757
  197 0.81875 206.548 297.634
  198 0.822917 223.766 293.961
  199 0.827083 205.246 297.935
  200 0.83125 212.354 298.416
  201 0.835417 237.294 300.491
  202 0.839583 203.406 297.788
  203 0.84375 227.7 294.657
  204 0.847917 198 297.468
  205 0.852083 206.206 299.308
  206 0.85625 239.056 297.888
  207 0.860417 202.926 299.88
  208 0.864583 233.812 303.544
  209 0.86875 198 300.888
  210 0.872917 204.84 301.317
  211 0.877083 239.35 299.98
  212 0.88125 201.902 301.619
  213 0.885417 223.908 294.72
  214 0.889583 198.044 297.111
  215 0.89375 211.352 295.848
  216 0.897917 228.562 298.262
  217 0.902083 206.444 301.205
  218 0.90625 223.598 302.357
  219 0.910417 198.124 296.244
  220 0.914583 217.416 299.734
  221 0.91875 227.176 295.808
  222 0.922917 211.284 299.524
  223 0.927083 220 297.185
  224 0.93125 198.114 295.637
  225 0.935417 216.354 297.132
  226 0.939583 229.696 298.208
  227 0.94375 201.836 299.347
  228 0.947917 232 301.541
  229 0.952083 199.382 299.601
  230 0.95625 219.164 297.611
  231 0.960417 224.312 299.984
  232 0.964583 199.142 301.072
  233 0.96875 220 296.925
  234 0.972917 203.906 302.933
  235 0.977083 231.596 301.667
  236 0.98125 208.872 302.724
  237 0.985417 206.462 301.466
  238 0.989583 223.164 298.348
  239 0.99375 208.51 300.168
  240 0.997917 233.228 297.985
250000 240 51540.000000000015
  1 0.00208333 218.718 291.033
  2 0.00625 205.51 291.4
  3 0.0104167 226.46 295.299
  4 0.0145833 199.334 295.256
  5 0.01875 219.004 293.6
  6 0.0229167 223.626 295.286
  7 0.0270833 205.276 298.73
  8 0.03125 232.76 301.742
  9 0.0354167 198.176 302.149
  10 0.0395833 214.764 303.861
  11 0.04375 227.454 300.763
  12 0.0479167 204.168 304.566
  13 0.0520833 223.438 299.863
  14 0.05625 198.034 301.837
  15 0.0604167 214.41 298.803
  16 0.0645833 223.988 301.307
  17 0.06875 208.172 300.199
  18 0.0729167 223.396 299.519
  19 0.0770833 198.052 301.322
  20 0.08125 214.392 297.547
  21 0.0854167 228.458 297.746
  22 0.0895833 213.098 299.011
  23 0.09375 220 302.118
  24 0.0979167 198.044 305.573
  25 0.102083 212.062 306.039
  26 0.10625 232.484 300.171
  27 0.110417 203.41 300.746
  28 0.114583 232 303.044
  29 0.11875 199.1 295.163
  30 0.122917 210.214 291.749
  31 0.127083 229.212 293.887
  32 0.13125 203.474 295.376
  33 0.135417 220 293.86
  34 0.139583 199.34 294.319
  35 0.14375 213.728 296.619
  36 0.147917 226.914 297.134
  37 0.152083 210.62 298.93
  38 0.15625 223.398 296.564
  39 0.160417 206.052 295.74
  40 0.164583 213.994 304.49
  41 0.16875 226.496 304.375
  42 0.172917 212.638 303.511
  43 0.177083 226.82 301.426
  44 0.18125 198.064 298.958
  45 0.185417 207.978 297.679
  46 0.189583 229.592 300.881
  47 0.19375 211.716 301.814
  48 0.197917 232.65 302.975
  49 0.202083 198.09 302.562
  50 0.20625 207.748 302.02
  51 0.210417 231.006 305.531
  52 0.214583 207.89 303.681
  53 0.21875 223.266 305.433
  54 0.222917 198.916 304.269
  55 0.227083 219.696 305.421
  56 0.23125 219.27 307.429
  57 0.235417 207.022 305.517
  58 0.239583 223.096 301.291
  59 0.24375 199.974 300.808
  60 0.247917 229.26 295.432
  61 0.252083 213.6 296.647
  62 0.25625 211.166 297.944
  63 0.260417 220 297.745
  64 0.264583 198.716 294.908
  65 0.26875 230.406 294.745
  66 0.272917 216.684 296.952
  67 0.277083 200.194 297.708
  68 0.28125 232 295.878
  69 0.285417 199.326 295.586
  70 0.289583 230.118 297.224
  71 0.29375 214.556 302.835
  72 0.297917 198 297.87
  73 0.302083 220.004 297.803
  74 0.30625 201.812 300.26
  75 0.310417 243.27 299.556
  76 0.314583 199.842 299.315
  77 0.31875 205.932 295.103
  78 0.322917 223.146 299.321
  79 0.327083 209.53 296.499
  80 0.33125 247.568 297.622
  81 0.335417 198.896 298.284
  82 0.339583 203.786 300.037
  83 0.34375 226.214 299.671
  84 0.347917 201.382 297.085
  85 0.352083 237.618 300.527
  86 0.35625 205 296.31
  87 0.360417 203.834 295.424
  88 0.364583 232.166 295.716
  89 0.36875 200.1 300.05
  90 0.372917 236.858 301.591
  91 0.377083 205.966 302.282
  92 0.38125 201.996 299.91
  93 0.385417 223.08 299.28
  94 0.389583 200.786 304.436
  95 0.39375 237.394 301.484
  96 0.397917 199.82 299.21
  97 0.402083 206.87 297.152
  98 0.40625 223.132 300.235
  99 0.410417 201.86 301.466
  100 0.414583 235.92 300.762
  101 0.41875 205.19 296.464
  102 0.422917 211.028 297.157
  103 0.427083 220.016 299.347
  104 0.43125 203.26 299.141
  105 0.435417 233.714 299.531
  106 0.439583 208.94 300.641
  107 0.44375 200.07 298.226
  108 0.447917 232.014 298.103
  109 0.452083 203.056 295.098
  110 0.45625 237.624 295.592
  111 0.460417 203.302 294.084
  112 0.464583 198.004 300.016
  113 0.46875 220.156 299.63
  114 0.472917 207.792 301.175
  115 0.477083 233.954 304.24
  116 0.48125 202.812 306.227
  117 0.485417 206.156 301.309
  118 0.489583 223.15 302.282
  119 0.49375 212.902 305.192
  120 0.497917 237.002 308.123
  121 0.502083 206.018 307.859
  122 0.50625 203.848 307.421
  123 0.510417 226.212 307.298
  124 0.514583 203.06 304.704
  125 0.51875 229.294 305.229
  126 0.522917 211.5 306.913
  127 0.527083 203.92 305.788
  128 0.53125 232.224 302.416
  129 0.535417 200.604 302.509
  130 0.539583 227.666 303.919
  131 0.54375 214.314 304.046
  132 0.547917 202.214 299.261
  133 0.552083 223.202 303.058
  134 0.55625 200.132 303.04
  135 0.560417 227.188 303.718
  136 0.564583 210.496 304.42
  137 0.56875 207.006 305.128
  138 0.572917 223.178 298.879
  139 0.577083 200.534 304.266
  140 0.58125 224.996 305.816
  141 0.585417 217.106 303.291
  142 0.589583 211.364 301.599
  143 0.59375 220 302.333
  144 0.597917 199.68 300.963
  145 0.602083 223.072 305.784
  146 0.60625 222.428 301.753
  147 0.610417 200.82 301.064
  148 0.614583 232 301.584
  149 0.61875 200.178 300.568
  150 0.622917 222.834 302.898
  151 0.627083 219.72 301.966
  152 0.63125 199.268 303.298
  153 0.635417 220 302.906
  154 0.639583 200.684 297.737
  155 0.64375 224.078 297.179
  156 0.647917 218.492 297.026
  157 0.652083 207.364 297.836
  158 0.65625 223.382 297.181
  159 0.660417 206.424 298.647
  160 0.664583 222.262 295.809
  161 0.66875 224.156 297.308
  162 0.672917 206.386 298.822
  163 0.677083 226.772 301.582
  164 0.68125 198.052 299.881
  165 0.685417 212.184 303.013
  166 0.689583 229.528 305.393
  167 0.69375 207.494 303.176
  168 0.697917 232.742 297.565
  169 0.702083 198.006 300.229
  170 0.70625 206.444 297.656
  171 0.710417 233.942 300.323
  172 0.714583 206.168 298.849
  173 0.71875 223.44 296.357
  174 0.722917 198.01 296.516
  175 0.727083 205.33 294.818
  176 0.73125 232.094 295.743
  177 0.735417 209.052 297.859
  178 0.739583 223.514 295.168
  179 0.74375 198 294.756
  180 0.747917 203.366 300.069
  181 0.752083 239.424 302.343
  182 0.75625 213.21 299.88
  183 0.760417 220 298.53
  184 0.764583 198 294.238
  185 0.76875 200.678 296.477
  186 0.772917 244.686 298.169
  187 0.777083 202.634 292.37
  188 0.78125 232.002 294.088
  189 0.785417 199.004 299.233
  190 0.789583 205.678 296.398
  191 0.79375 237.43 298.446
  192 0.797917 199.888 303.063
  193 0.802083 220 301.946
  194 0.80625 199.106 297.52
  195 0.810417 218.564 298.927
  196 0.814583 226.622 302.119
  197 0.81875 205.99 301.967
  198 0.822917 223.718 300.159
  199 0.827083 205.602 297.69
  200 0.83125 216.622 293.106
  201 0.835417 232.848 294.68
  202 0.839583 203.718 294.997
  203 0.84375 227.21 298.632
  204 0.847917 198.014 294.828
  205 0.852083 208.558 297.803
  206 0.85625 236.064 304.218
  207 0.860417 204.01 302.533
  208 0.864583 233.354 305.587
  209 0.86875 198.008 301.733
  210 0.872917 207.408 298.652
  211 0.877083 235.02 297.938
  212 0.88125 203.694 302.331
  213 0.885417 223.87 302.034
  214 0.889583 198.014 305.83
  215 0.89375 210.564 302.032
  216 0.897917 228.988 301.165
  217 0.902083 206.822 301.386
  218 0.90625 223.612 299.935
  219 0.910417 198.086 303.283
  220 0.914583 215.604 301.382
  221 0.91875 228.21 303.521
  222 0.922917 212.1 300.085
  223 0.927083 220 300.036
  224 0.93125 198.11 301.623
  225 0.935417 214.168 295.296
  226 0.939583 229.58 299.25
  227 0.94375 204.142 300.755
  228 0.947917 232 300.095
  229 0.952083 199.384 297.862
  230 0.95625 216.162 297.275
  231 0.960417 224.198 296.364
  232 0.964583 202.256 295.548
  233 0.96875 220 292.54
  234 0.972917 201.746 298.816
  235 0.977083 226.682 298.303
  236 0.98125 214.486 292.247
  237 0.985417 207.934 293.056
  238 0.989583 223.152 296.911
  239 0.99375 208.618 295.397
  240 0.997917 226.694 295.86
300000 240 51539.99999999999
  1 0.00208333 223.754 302.438
  2 0.00625 205.812 297.287
  3 0.0104167 226.476 297.498
  4 0.0145833 199.942 295.176
  5 0.01875 216.558 296.031
  6 0.0229167 225.96 296.487
  7 0.0270833 205.046 293.214
  8 0.03125 232.494 293.134
  9 0.0354167 199.168 293.212
  10 0.0395833 213.538 294.936
  11 0.04375 227 296.52
  12 0.0479167 204.956 291.586
  13 0.0520833 223.338 295.727
  14 0.05625 198.646 293.577
  15 0.0604167 214.774 291.865
  16 0.0645833 222.396 295.24
  17 0.06875 208.878 299.042
  18 0.0729167 223.306 297.693
  19 0.0770833 198.632 294.819
  20 0.08125 215.738 294.008
  21 0.0854167 224.92 294.612
  22 0.0895833 214.71 296.593
  23 0.09375 220 301.922
  24 0.0979167 198.478 299.684
  25 0.102083 215.33 302.748
  26 0.10625 226.482 304.025
  27 0.110417 205.71 303.036
  28 0.114583 232 298.479
  29 0.11875 199.34 298.772
  30 0.122917 215.978 294.457
  31 0.127083 222.788 297.178
  32 0.13125 203.894 301.912
  33 0.135417 220 300.138
  34 0.139583 199.616 299.188
  35 0.14375 219.694 298.03
  36 0.147917 219.41 302.653
  37 0.152083 211.93 301.545
  38 0.15625 223.35 297.417
  39 0.160417 206.534 302.01
  40 0.164583 219.042 298.322
  41 0.16875 222.512 301.931
  42 0.172917 211.408 301.868
  43 0.177083 226.504 301.655
  44 0.18125 198.488 300.092
  45 0.185417 215.538 303.92
  46 0.189583 223.588 297.633
  47 0.19375 210.094 304.666
  48 0.197917 232.292 304.919
  49 0.202083 198.732 307.125
  50 0.20625 218.118 303.715
  51 0.210417 221.746 303.507
  52 0.214583 206.274 302.799
  53 0.21875 223.13 303.561
  54 0.222917 200.404 301.862
  55 0.227083 222.398 294.706
  56 0.23125 214.718 298.153
  57 0.235417 207.372 298.511
  58 0.239583 223.108 300.112
  59 0.24375 200.586 300.173
  60 0.247917 227.728 301.746
  61 0.252083 214.442 304.423
  62 0.25625 211.244 303.065
  63 0.260417 220 300.362
  64 0.264583 198.42 301.141
  65 0.26875 229.756 299.774
  66 0.272917 217.55 299.555
  67 0.277083 200.274 294.442
  68 0.28125 232 301.05
  69 0.285417 199.152 300.534
  70 0.289583 232.03 298.765
  71 0.29375 212.818 302.231
  72 0.297917 198 295.483
  73 0.302083 220 296.298
  74 0.30625 202.254 299.275
  75 0.310417 242.892 301.98
  76 0.314583 199.73 300.579
  77 0.31875 205.95 299.108
  78 0.322917 223.178 302.093
  79 0.327083 208.772 305.587
  80 0.33125 245.874 304.559
  81 0.335417 201.35 306.677
  82 0.339583 203.632 307.555
  83 0.34375 226.368 305.817
  84 0.347917 200.384 304.775
  85 0.352083 235.992 300.801
  86 0.35625 207.624 304.286
  87 0.360417 203.692 301.293
  88 0.364583 232.308 304.228
  89 0.36875 199.436 301.971
  90 0.372917 232.878 303.307
  91 0.377083 210.616 301.308
  92 0.38125 201.874 299.565
  93 0.385417 223.21 307.536
  94 0.389583 199.866 306.346
  95 0.39375 231.252 304.254
  96 0.397917 206.868 305.127
  97 0.402083 206.776 300.347
  98 0.40625 223.298 301.671
  99 0.410417 201.592 303.458
  100 0.414583 227.858 302.627
  101 0.41875 213.322 299.342
  102 0.422917 211.154 299.617
  103 0.427083 220.034 295.076
  104 0.43125 201.506 291.754
  105 0.435417 224.39 293.377
  106 0.439583 219.758 296.887
  107 0.44375 200.312 297.186
  108 0.447917 232 296.426
  109 0.452083 201.654 300.18
  110 0.45625 223.492 299.995
  111 0.460417 218.704 300.605
  112 0.464583 198.15 300.832
  113 0.46875 220.004 299.114
  114 0.472917 202.88 299.058
  115 0.477083 224.714 297.759
  116 0.48125 216.822 296.171
  117 0.485417 206.198 299.12
  118 0.489583 223.382 300.336
  119 0.49375 208.098 305.59
  120 0.497917 226.726 305.275
  121 0.502083 220.716 305.695
  122 0.50625 203.786 303.667
  123 0.510417 226.674 301.563
  124 0.514583 199.272 297.741
  125 0.51875 219.886 299.13
  126 0.522917 224.364 299.318
  127 0.527083 203.736 296.947
  128 0.53125 232.742 299.447
  129 0.535417 198.356 295.779
  130 0.539583 217.192 296.77
  131 0.54375 226.218 297.053
  132 0.547917 202.838 295.57
  133 0.552083 223.396 296.82
  134 0.55625 198.122 295.691
  135 0.560417 217.64 295.071
  136 0.564583 221.708 298.278
  137 0.56875 207.14 300.632
  138 0.572917 223.39 299.227
  139 0.577083 198.06 299.674
  140 0.58125 217.068 296.998
  141 0.585417 226.872 299.037
  142 0.589583 212 300.316
  143 0.59375 220 300.615
  144 0.597917 198.018 297.659
  145 0.602083 214.502 302.247
  146 0.60625 231.74 301.789
  147 0.610417 201.74 302.575
  148 0.614583 232 304.363
  149 0.61875 199.106 298.727
  150 0.622917 211.092 304.853
  151 0.627083 231.99 305.77
  152 0.63125 199.812 302.706
  153 0.635417 220 298.225
  154 0.639583 199.134 301.676
  155 0.64375 212.826 304.611
  156 0.647917 230.93 301.845
  157 0.652083 207.548 303.836
  158 0.65625 223.562 298.29
  159 0.660417 205.604 301.455
  160 0.664583 210.712 300.72
  161 0.66875 236.258 301.585
  162 0.672917 206.362 301.724
  163 0.677083 227.064 303.798
  164 0.68125 198 300.62
  165 0.685417 201.334 303.193
  166 0.689583 238.79 302.377
  167 0.69375 208.642 296.407
  168 0.697917 233.234 297.163
  169 0.702083 198 293.422
  170 0.70625 198.704 296.244
  171 0.710417 237.666 297.065
  172 0.714583 210.05 299.541
  173 0.71875 223.58 296.367
  174 0.722917 198.012 300.206
  175 0.727083 208.128 299.187
  176 0.73125 231.03 301.979
  177 0.735417 207.56 297.219
  178 0.739583 223.27 298.534
  179 0.74375 198.036 303.773
  180 0.747917 217.55 305.802
  181 0.752083 227.13 301.82
  182 0.75625 211.284 297.607
  183 0.760417 220 305.687
  184 0.764583 198.006 304.022
  185 0.76875 221.776 300.45
  186 0.772917 226.084 299.806
  187 0.777083 200.134 292.34
  188 0.78125 232 296.899
  189 0.785417 199.064 294.7
  190 0.789583 228.1 297.28
  191 0.79375 216.828 293.831
  192 0.797917 198.008 297.13
  193 0.802083 220.02 298.394
  194 0.80625 199.35 294.023
  195 0.810417 241.302 293.848
  196 0.814583 204.228 297.904
  197 0.81875 205.742 298.519
  198 0.822917 223.36 300.199
  199 0.827083 206.256 301.294
  200 0.83125 243.202 299.792
  201 0.835417 206.54 294.95
  202 0.839583 203.354 300.91
  203 0.84375 226.646 294.47
  204 0.847917 198.074 293.913
  205 0.852083 234.116 294.26
  206 0.85625 211.81 293.461
  207 0.860417 203.404 296.48
  208 0.864583 232.596 298.216
  209 0.86875 198.136 301.584
  210 0.872917 226.476 300.983
  211 0.877083 218.258 297.896
  212 0.88125 201.844 300.956
  213 0.885417 223.286 298.581
  214 0.889583 198.644 299.766
  215 0.89375 224 300.072
  216 0.897917 215.354 297.357
  217 0.902083 206.646 297.994
  218 0.90625 223.356 298.471
  219 0.910417 198.88 303.115
  220 0.914583 221.498 300.576
  221 0.91875 222.42 303.02
  222 0.922917 211.202 299.121
  223 0.927083 220 302.69
  224 0.93125 198.796 303.716
  225 0.935417 220.148 297.453
  226 0.939583 226.638 297.654
  227 0.94375 200.418 297.856
  228 0.947917 232 301.487
  229 0.952083 200.482 304.233
  230 0.95625 218.068 305.763
  231 0.960417 224.996 309.972
  232 0.964583 198.454 305.597
  233 0.96875 220 303.232
  234 0.972917 201.618 302.404
  235 0.977083 221.732 300.113
  236 0.98125 220.414 297.423
  237 0.985417 206.922 295.842
  238 0.989583 223.314 295.127
  239 0.99375 208.322 298.092
  240 0.997917 221.636 298.049
350000 240 51539.99999999997
  1 0.00208333 222.336 296.613
  2 0.00625 205.434 300.82
  3 0.0104167 226.564 304.254
  4 0.0145833 202.842 304.052
  5 0.01875 215.04 302.421
  6 0.0229167 223.72 296.777
  7 0.0270833 206 298.611
  8 0.03125 232.4 300.88
  9 0.0354167 202.982 300.367
  10 0.0395833 215.012 300.059
  11 0.04375 222.218 298.855
  12 0.0479167 204.604 300.762
  13 0.0520833 223.182 299.524
  14 0.05625 202.648 300.008
  15 0.0604167 218.932 299.128
  16 0.0645833 215.97 299.882
  17 0.06875 207.3 295.327
  18 0.0729167 223.152 292.946
  19 0.0770833 202.322 293.124
  20 0.08125 220.156 292.533
  21 0.0854167 220.042 293.922
  22 0.0895833 211.478 299.853
  23 0.09375 220 300.951
  24 0.0979167 201.712 297.026
  25 0.102083 221.454 298.464
  26 0.10625 221.978 295.449
  27 0.110417 200.856 296.75
  28 0.114583 232 299.615
  29 0.11875 202.006 300.585
  30 0.122917 223.306 300.745
  31 0.127083 217.31 299.132
  32 0.13125 199.378 300.173
  33 0.135417 220 299.832
  34 0.139583 203.584 302.725
  35 0.14375 226.748 303.025
  36 0.147917 213.248 297.958
  37 0.152083 207.332 301.697
  38 0.15625 223.088 298.189
  39 0.160417 209.782 300.517
  40 0.164583 229.858 297.533
  41 0.16875 215.654 298.937
  42 0.172917 204.582 302.367
  43 0.177083 226.124 300.64
  44 0.18125 202.228 297.89
  45 0.185417 223.796 298.85
  46 0.189583 217.668 305.845
  47 0.19375 204.128 308.888
  48 0.197917 232.18 301.108
  49 0.202083 200.822 296.177
  50 0.20625 224.252 293.033
  51 0.210417 217.414 293.53
  52 0.214583 202.456 298.629
  53 0.21875 223.056 302.755
  54 0.222917 202.19 297.847
  55 0.227083 230.478 296.396
  56 0.23125 205.326 296.069
  57 0.235417 206.942 295.574
  58 0.239583 223.066 299.716
  59 0.24375 202.386 299.725
  60 0.247917 232.788 299.756
  61 0.252083 207.692 296.906
  62 0.25625 211.132 297.742
  63 0.260417 220 299.386
  64 0.264583 199.286 300.033
  65 0.26875 236.028 304.973
  66 0.272917 210.544 299.379
  67 0.277083 200.142 301.621
  68 0.28125 232 298.725
  69 0.285417 199.474 305.499
  70 0.289583 236.906 301.471
  71 0.29375 207.62 295.66
  72 0.297917 198 297.463
  73 0.302083 220 295.876
