# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 100
22 73500 580 27449.3 -20820.1 18410.5
23 77000 579 43029.6 17020.5 33392.2
24 80500 578 -31011.4 -5256.27 3164.92
25 84000 577 21720.8 27069.6 36682.4
26 87500 576 -16879.7 13427.8 59981.7
27 91000 575 -38691 -17048.3 -34058.5
28 94500 574 21557.9 -10845.5 -26557.6
29 98000 573 -31613.4 -28427.7 7277.78
30 101500 572 -17167.5 -19809.9 10630.4
31 105000 571 35785 24596.7 -49058.7
32 108500 570 3618.71 -10421.8 -10999.7
33 112000 569 40201.2 -789.98 49058.7
34 115500 568 -2318.93 -24980.7 48058.9
35 119000 567 13340.5 25690.1 17827.4
36 122500 566 -22309.4 -7465.2 2625.31
37 126000 565 12888.4 -7657.27 -26402.5
38 129500 564 44043.9 5102.6 14302.4
39 133000 563 -23936.4 -5292.31 -15312.9
40 136500 562 -27205.8 -17123.6 1274.2
41 140000 561 5319.09 29328.7 37890.5
42 143500 560 -13010.4 -36042.8 19059.5
43 147000 559 33341.7 -9313.33 -2803.73
44 150500 558 11757.4 -25442.4 -21255.2
45 154000 557 -38291.6 25398 -8005.3
46 157500 556 11552.4 -66642.3 10986
47 161000 555 -6269.43 -8038.61 50404.7
48 164500 554 36473.2 -5177 -96511.3
49 168000 553 24329.6 -30569.5 -77239.1
50 171500 552 -21643.1 71274.1 -6851.8
51 175000 551 28530.6 -33587.8 -9605.42
52 178500 550 -13342.7 51.785 5416.27
53 182000 549 -5416.01 32085.4 14201.5
54 185500 548 35363.3 3912.77 -7326.34
55 189000 547 -7052.7 16520.9 17149.3
56 192500 546 -19834.1 51481.1 2671.79
57 196000 545 -40288.6 5042.09 8382.32
58 199500 544 -7574.91 6075.23 -13102.3
59 203000 543 -51143.6 218.551 -22970.2
60 206500 542 -30482.4 51956.5 -44721.8
61 210000 541 13423.8 -37628.9 -16152.6
62 213500 540 51119.4 31566.9 -48639.3
63 217000 539 -58825.4 27498.7 2169.84
64 220500 538 -49785 7404.69 -1504.22
65 224000 537 -34756.4 42373.3 -14153.5
66 227500 536 9738.36 63086.7 38295.1
67 231000 535 -20428.5 -63060.7 13983
68 234500 534 57106.3 -9050.07 3793.46
69 238000 533 41040.3 22399 12407.9
70 241500 532 -3712.99 50091 -10673.7
71 245000 531 83922.2 -46249.7 -45270.6
72 248500 530 62337.8 20891.2 -27453.3
73 252000 529 82666.6 -43533.6 -15188.3
74 255500 528 22373.2 -45209.6 -17331.1
75 259000 527 -600.525 -3961.87 30092.7
76 262500 526 13798.9 9911.09 22090.4
77 266000 525 26901.4 -14361.7 -60635.4
78 269500 524 -43072.3 -56956.2 43053.1
79 273000 523 -76794.7 -50478.7 -3488.05
80 276500 522 -19948.9 -5263.93 26758.7
81 280000 521 8653.71 2108.21 -41362.6
82 283500 520 -15751.2 -45088 -57235.4
83 287000 519 37740.3 8419.61 -65351.3
84 290500 518 33295.4 -31760.2 7786.86
85 294000 517 -22522.6 13671.9 13344
86 297500 516 39179.8 -18651.3 -12881.5
87 301000 515 -40945.9 3013.77 67741
88 304500 514 6532.2 -31062.6 -73110.5
89 308000 513 -17899.6 -18932.9 7160.6
90 311500 512 -36455.3 17777.7 14405.6
91 315000 511 -45082.5 26137.5 4946.5
92 318500 510 -35381 129968 -33812.8
93 322000 509 -3103.06 -31344.1 -27179.5
94 325500 508 15304.4 14411 -47210.7
95 329000 507 11853.5 -39399.3 17388.4
96 332500 506 44753.4 37802.7 29309.9
97 336000 505 48774.6 -10410.9 -19710.2
98 339500 504 59497.2 6115.92 -31334.2
99 343000 503 -6122.92 9485.04 -24733.7
100 346500 502 -9392.99 -24138.4 39321.7
2450000 100
1 0 701 820300 790830 752283
2 3500 700 49955.9 7815.73 35011.1
3 7000 699 18123.4 23615.7 11675.7
4 10500 698 12583.1 -31225.5 -20870.2
5 14000 697 -7040.33 23400.1 -6555.99
6 17500 696 -24370.4 -33254.8 -343.126
7 21000 695 -32980.7 -15188.3 13468.1
8 24500 694 -3717.5 51730.5 9141.16
9 28000 693 -54459 -11568 -27600.2
10 31500 692 -43506.5 21781 28352.4
11 35000 691 -3476.79 -686.703 1307.15
12 38500 690 -19539.6 -1934.7 6069.69
13 42000 689 6179.91 -28870.8 30659.5
14 45500 688 -11711.6 -4450.73 9396.35
15 49000 687 26736.3 -36502.6 30835.3
16 52500 686 -4841.32 29910.1 36372.9
17 56000 685 -55253.7 -23350.9 17357.7
18 59500 684 -16923.8 11781.2 28426.2
19 63000 683 -12382.8 -58972.3 -11931.7
20 66500 682 -18089.3 -60659.9 28803.5
21 70000 681 31154 -50206 -28258.3
22 73500 680 1139.05 -29452.8 1435.46
23 77000 679 39734.5 29184.5 22848.6
24 80500 678 -37800.6 -5030.28 -3651.27
25 84000 677 17854.1 24575.7 35366.4
26 87500 676 -33731.8 12352.6 58594
27 91000 675 -46663.9 -5994.77 -19032.6
28 94500 674 26625 -19910.3 -20169.4
29 98000 673 -45694.4 -27893.2 9012.4
30 101500 672 -33729.2 -20263.4 1065.57
31 105000 671 21562.8 25189.9 -35886.4
32 108500 670 -1812.01 -3921.59 -28283.8
33 112000 669 36139.9 2242.94 30183.3
34 115500 668 -869.622 -16636.4 31866.6
35 119000 667 18086.5 27868.2 31833.7
36 122500 666 -6102.81 1355.36 -1338.71
37 126000 665 8624.23 -4519.58 -27928.1
38 129500 664 49135.9 7212.01 -2028.23
39 133000 663 -42424.7 -6968.63 -4466
40 136500 662 -16590.6 2907.3 -1395
41 140000 661 -11414.1 32266.6 44676
42 143500 660 -18561.4 -25291.8 27757
43 147000 659 20037.7 -13618 4086.46
44 150500 658 2942.53 -34701.7 -16741.9
45 154000 657 -20679.4 2875.23 17020
46 157500 656 -19454.3 -57047.4 17186.1
47 161000 655 -9320.56 -11727.2 56995.7
48 164500 654 33457.8 -11012.5 -91889.8
49 168000 653 29173.8 -7367.64 -66166.9
50 171500 652 5340.06 48032.5 -12204.8
51 175000 651 24735.5 -24204.7 12910.1
52 178500 650 6521.76 7715.73 2406.31
53 182000 649 7473.59 24081.6 -9902.87
54 185500 648 34945.2 -21874.4 -27746.6
55 189000 647 21253.9 -697.375 -8118.03
56 192500 646 -15665.2 51013.9 1855.26
57 196000 645 -32296 4484.42 7684.39
58 199500 644 -9597.45 13940.9 -12712.4
59 203000 643 -32135.4 -8619.76 -17217.3
60 206500 642 -55.158 49007.1 -36339
61 210000 641 -9829.91 -28600.5 4317.78
62 213500 640 53429.2 35358.9 -37734.2
63 217000 639 -35081 30656.6 5541.43
64 220500 638 -41660.5 13621.6 -3285.33
65 224000 637 -7461.66 40034.5 -9108.6
66 227500 636 1357.68 61230.3 33775.6
67 231000 635 -586.844 -43607.2 19875.1
68 234500 634 61282.2 7209.06 -5403.1
69 238000 633 55499.6 -4665.09 3996
70 241500 632 5487.24 36346 -16376.4
71 245000 631 63955.7 -30710.3 -37319.3
72 248500 630 81316.2 11947 -30138
73 252000 629 64136.4 -52175.4 4672.97
74 255500 628 8976.15 -32982.2 -15450.2
75 259000 627 3189.33 28331.5 29889.1
76 262500 626 -5410.85 -9806.08 22752.4
77 266000 625 23773.8 -4944.26 -40226.7
78 269500 624 -59104 -44576.3 24156.7
79 273000 623 -61248.4 -49400 -2155.85
80 276500 622 -47552.6 -7732.39 3739.2
81 280000 621 -12343.6 -428.014 -45280
82 283500 620 18172.7 -34091.9 -46715.9
83 287000 619 3813.7 3422.96 -55219.8
84 290500 618 40678 -28796.5 21797.4
85 294000 617 -23232.2 -12066.2 19328.5
86 297500 616 27651.8 -9905.77 -5777.49
87 301000 615 -38347.6 14834.2 58554.6
88 304500 614 1821.19 -13606.6 -51402.7
89 308000 613 -10254.6 -5378.63 14220.1
90 311500 612 -54247.4 38385.4 42200.5
91 315000 611 -42253 18490.3 -2267.03
92 318500 610 -28669.7 97353.6 -20697.4
93 322000 609 -25626.5 -42629.7 -33890.4
94 325500 608 -7836.44 14259.3 -56789.6
95 329000 607 11854.2 -51201.5 11300
96 332500 606 27473.8 43793.4 25420.5
97 336000 605 51922.4 20324.4 -7948.48
98 339500 604 31243.4 9052.51 -37860.7
99 343000 603 3843.17 16100.9 -21377.1
100 346500 602 -22147.7 -46252.4 34752.3
2800000 100
1 0 801 801975 786127 756512
2 3500 800 33690.5 19139.5 46651.2
3 7000 799 11336.8 14899.2 15750.7
4 10500 798 9487.26 -42527.6 -10894.2
5 14000 797 -18324.7 17362.1 -6794.21
6 17500 796 -33453.6 -22484.4 -12256.2
7 21000 795 -18406.3 -6014.88 15009.1
8 24500 794 -6717.59 45137.2 -1245.55
9 28000 793 -54674.1 203.485 -38037.9
10 31500 792 -22102.7 20682.3 29000.1
11 35000 791 -6279.71 2799.41 -7125.61
12 38500 790 -21074.1 2658.98 -1590.04
13 42000 789 2917.19 -37391.4 22488.4
14 45500 788 2782.19 7150.89 -542.338
15 49000 787 1590.71 -20994.8 17378.8
16 52500 786 -939.425 13954.5 45579.7
17 56000 785 -39562.5 -27635.1 24696.1
18 59500 784 -29758.6 7501.46 25762.8
19 63000 783 -5042.43 -62518.7 8534.32
20 66500 782 -11892.4 -46700.1 39327.3
21 70000 781 10689.6 -60623 -16229.9
22 73500 780 6673.43 -29297.7 2816.63
23 77000 779 43447.7 26412.6 21540.5
24 80500 778 -46169.8 11553.3 -11213.7
25 84000 777 10702.8 21702.1 26260.4
26 87500 776 -17352.2 5358.37 53877.8
27 91000 775 -35674.5 1397.75 -18486.6
28 94500 774 9673.18 -22895.2 -24188.6
29 98000 773 -18144.4 -28210.8 -803.191
30 101500 772 -33113.2 -17198.9 -19210.8
31 105000 771 12343.2 31222.2 -43443.3
32 108500 770 10716.6 -1802.48 -21916.7
33 112000 769 50446.5 -12350.6 11937.3
34 115500 768 698.116 -21752.4 41143.6
35 119000 767 18768.4 41390.1 45562.9
36 122500 766 -2473.32 15998.1 1773.7
37 126000 765 2985.79 19139 -15775.2
38 129500 764 46177.7 11397.6 17164.1
39 133000 763 -24858 -14456.8 -5950.1
40 136500 762 -7806.5 2352.06 -8705.21
41 140000 761 -19623.1 34248.5 45284.6
42 143500 760 -16132.4 -27351.3 28926.4
43 147000 759 16500.4 -7036.98 8310.55
44 150500 758 3196.23 -37275.2 -5446.03
45 154000 757 -11342.7 6861.22 16802
46 157500 756 -13909.6 -45864.5 17287.2
47 161000 755 -10911 -29543.4 53860.5
48 164500 754 40842.8 5003.37 -90972.3
49 168000 753 39989.3 3598.48 -62039.9
50 171500 752 7334.52 63056.9 -11246.9
51 175000 751 8711.8 -22935.2 5031.58
52 178500 750 -11721.8 -5443.37 -1699.45
53 182000 749 3960.09 4418.25 -4241.75
54 185500 748 28617.9 -9773.66 -19240.1
55 189000 747 11098.6 -9663.36 -11613.9
56 192500 746 -23019.2 43070 10480.2
57 196000 745 -43174 -4113.08 17651.8
58 199500 744 3138.88 2338.27 -20921.4
59 203000 743 -24800.2 -602.231 -20049.6
60 206500 742 2154.44 49760.4 -29671
61 210000 741 -11341.7 -22634 16052.5
62 213500 740 52957.6 50500.8 -27570.4
63 217000 739 -37374.2 51412.9 15678
64 220500 738 -38101.1 20313.6 -16597.5
65 224000 737 -2698.61 39261.9 2962.35
66 227500 736 -86.4605 44675.7 34795.6
67 231000 735 -19497.9 -44574.5 5933.41
68 234500 734 75556.9 -7923.6 -5835.08
69 238000 733 42041.2 -3989.75 3026.89
70 241500 732 -725.153 36535.1 -27148.8
71 245000 731 62060.3 -8841.81 -61314.1
72 248500 730 69729.8 41568.5 -24113.9
73 252000 729 45115.3 -24341.8 -13836.9
74 255500 728 3373.02 -30645.5 -27107.9
75 259000 727 3536.59 -4468.02 23401.8
76 262500 726 788.26 -11511.1 33316.3
77 266000 725 44433 3287.49 -30465.9
78 269500 724 -40599.4 -32982.6 49495.3
79 273000 723 -59933.9 -37557.3 4816.03
80 276500 722 -45846.7 -12997.2 20904
81 280000 721 8503.76 -16333.8 -30040.6
82 283500 720 8047.77 -38057.6 -20369.2
83 287000 719 976.405 -10590.6 -46430.3
84 290500 718 47736.9 -23791 22551.4
85 294000 717 -12549.5 4177.17 13599
86 297500 716 30590.9 -5749.78 -13042
87 301000 715 -35909.5 9520.1 51132.3
88 304500 714 6504.84 -16013.9 -46682.4
89 308000 713 -27170.6 -19666.5 -7406.72
90 311500 712 -45498.6 30658 31255.7
91 315000 711 -39288.8 8916.12 -26442.5
92 318500 710 -11679.8 84789.5 -29053
93 322000 709 1024.77 -27931 -35320.4
94 325500 708 4200.33 9033.5 -40250.3
95 329000 707 9830.28 -28840.1 11746.9
96 332500 706 25504.1 60226.4 35907.2
97 336000 705 71729.9 12780.7 3948.66
98 339500 704 32125.6 7708.05 -32038.5
99 343000 703 -6095.89 33619.9 -5916.89
100 346500 702 -23421.5 -28669.8 36988.4
3150000 100
1 0 901 828865 792235 757926
2 3500 900 51962.5 21754.7 42706.7
3 7000 899 25818.1 -7232.32 7183.48
4 10500 898 -11952.5 -41640 -6197.03
5 14000 897 -24663.9 8703.11 3433.18
6 17500 896 -36908 -20206.7 -1692.16
7 21000 895 -28747.5 5041.58 8438.75
8 24500 894 -6479.73 52377.8 11862.2
9 28000 893 -46325.1 -17870.8 -29620.8
10 31500 892 -11937 15136.3 16770.7
11 35000 891 -14117.4 927.606 -15163.6
12 38500 890 -26687 21.0005 7406.28
13 42000 889 -18564.9 -16825.5 31136
14 45500 888 -1856.36 14462.1 6277.08
15 49000 887 5807.67 -19141.5 9343.6
16 52500 886 1417.71 12511.8 38221.7
17 56000 885 -45073.9 -14358 29454.8
18 59500 884 -49525.9 224.813 616.786
19 63000 883 -13567.3 -44255.5 12015.5
20 66500 882 -15735.1 -39803.2 35206.8
21 70000 881 7138.72 -82792.7 -21108.8
22 73500 880 21839.7 -22604.5 -14823.9
23 77000 879 43300.6 29603.2 22997.3
24 80500 878 -33417.6 11907.3 -18572.7
25 84000 877 14909.6 8476.46 8736.63
26 87500 876 -3928.66 11696.3 38580.3
27 91000 875 -26306 -780.902 -25560.3
28 94500 874 9984.47 -31462.6 -10987.9
29 98000 873 -10943.5 -19243.8 -7535.97
30 101500 872 -26538.1 -22668.8 -28001.7
31 105000 871 -218.331 20041.7 -44394.5
32 108500 870 3748.28 9334.56 -15695.4
33 112000 869 33215.5 -2830.21 13972.2
34 115500 868 -4185.73 -32332.5 36305.9
35 119000 867 16128.8 38293.7 40659.4
36 122500 866 -6793.52 21384.5 3626.86
37 126000 865 15425.4 5194.63 -3844.89
38 129500 864 47464.9 15871.7 2278.58
39 133000 863 -16391.7 -5822.82 -8678.86
40 136500 862 -7266.62 7517.15 -8681.25
41 140000 861 -31079 27927.4 60403.4
42 143500 860 -40874.6 -23385.8 29512
43 147000 859 954.836 -12764.4 11281.1
44 150500 858 -4187.38 -36501.1 -9569.51
45 154000 857 3669.08 23540 17127.6
46 157500 856 5609.78 -43891.5 27680.7
47 161000 855 -4337.96 -18480.8 39039.7
48 164500 854 45457.4 20486.6 -62504.5
49 168000 853 25426.6 6428.66 -62881.5
50 171500 852 10868.6 50025.6 -11981.6
51 175000 851 5059.3 -21164 -1295.97
52 178500 850 -15071.8 -11937.3 -9523.68
53 182000 849 19660 -2027.17 4471.62
54 185500 848 27783.8 7684.18 -12569.8
55 189000 847 25808 -11709.8 -12814.5
56 192500 846 -29121.6 25687.9 3977.06
57 196000 845 -32730.3 -2933.47 210.865
58 199500 844 8834.82 15046 -43320.5
59 203000 843 476.733 -334.802 -16193.4
60 206500 842 8742.68 38590 -29457
61 210000 841 -10061.5 -15554.7 17100.4
62 213500 840 34010.1 31894.3 -44884.8
63 217000 839 -51959.6 48521.6 6856.47
64 220500 838 -38162.8 19373.1 -6254.68
65 224000 837 -13590.3 25408.4 818.467
66 227500 836 3660.2 49170.7 36953
67 231000 835 -18991.5 -44155 -4119.59
68 234500 834 73245.1 -18644.8 6131.72
69 238000 833 19775.9 -5282.18 -5858.81
70 241500 832 -21479.7 39416.2 -19295.1
71 245000 831 48090.9 -11599.9 -56540.6
72 248500 830 61665.1 30319.1 -35672.2
73 252000 829 35798.6 -41179 -19207
74 255500 828 14950.9 -43037.3 -20765.4
75 259000 827 5545.49 -7542.73 19681.1
76 262500 826 2549.68 14883.9 21440
77 266000 825 42116.6 18704.4 -20381.1
78 269500 824 -34624.5 -48167.9 40811
79 273000 823 -54483.3 -32445 6446.91
80 276500 822 -30439.5 -13084.7 19259
81 280000 821 1760.98 -13182.4 -13294.9
82 283500 820 15708.6 -28478.3 -5070.91
83 287000 819 3643.04 -10877.3 -42943.3
84 290500 818 46970.5 -16254.2 20593
85 294000 817 -10372.3 468.579 10050
86 297500 816 35158.9 -20547.7 839.848
87 301000 815 -25029.5 3408.63 46353.3
88 304500 814 -4907.88 -22388.9 -40717.8
89 308000 813 -33693.5 -22088.4 2744.27
90 311500 812 -38232.2 32580 35083.1
91 315000 811 -44259.6 9584.59 -35935.8
92 318500 810 11433.7 79329.9 -27288.2
93 322000 809 5236.79 -26912.6 -26405.9
94 325500 808 -5381.1 192.724 -34915.9
95 329000 807 14626.1 -27735.9 12996.5
96 332500 806 31160.4 46368.4 48994.4
97 336000 805 61157.3 2774.15 15802.7
98 339500 804 23358.2 13422.8 -27410
99 343000 803 -20812.8 19604.3 -14859.6
100 346500 802 -24426.3 -27656.8 34672.4
3500000 100
1 0 1001 812408 786324 766008
2 3500 1000 62912.7 20711.4 34376
3 7000 999 19320 -9743.11 1577.47
4 10500 998 -7867.5 -33738.9 8417.52
5 14000 997 -20679.9 -11713.9 14000.4
6 17500 996 -41359.7 -23491.4 -15148.1
7 21000 995 -29596.5 -4843.64 4291.05
8 24500 994 -8661.24 44191.6 14413.6
9 28000 993 -43503.6 -17860.7 -25316
10 31500 992 -9680.27 19566.5 11047.1
11 35000 991 -11655.4 7791.1 -14147.1
12 38500 990 -22294.1 -919.175 10884.4
13 42000 989 -23741.8 -7027.03 35777
14 45500 988 -6661.57 7599.51 2293.61
15 49000 987 6325.94 -27941.5 21392.9
16 52500 986 3521.2 6599.28 34570.8
17 56000 985 -36392.1 -25263.7 22886.1
18 59500 984 -38850.2 -3403.93 -221.098
19 63000 983 -10402.1 -20606.9 9279.75
20 66500 982 -16325.5 -36669.1 20175.5
21 70000 981 -6317.39 -68262.7 -17310.7
22 73500 980 12489.6 -6117.12 -13307
23 77000 979 38135.6 30913.6 17766.1
24 80500 978 -47597 8307.06 -28753.7
25 84000 977 -2094.96 4760.55 2159.64
26 87500 976 -4761.02 4117.51 21846.5
27 91000 975 -18730.3 -27169.7 -35314.9
28 94500 974 9829.98 -32578.4 -9818.8
29 98000 973 -1068.62 -5394.83 -18226.9
30 101500 972 -18918.8 -18966.6 -33755
31 105000 971 12933.5 40443.5 -33801.3
32 108500 970 8325.84 18743 -18069.1
33 112000 969 26861.6 -8296.23 2459
34 115500 968 -9606.5 -26129.5 45438.9
35 119000 967 8838.86 23955.9 42105.8
36 122500 966 -6978.42 9099.65 -502.439
37 126000 965 9946.95 2482.43 -12521.8
38 129500 964 48295.6 4156.13 -3416.96
39 133000 963 -8053.44 -17100.1 -14764.9
40 136500 962 -4711.65 15719.7 -22482.4
41 140000 961 -33420.4 36290.7 56165.9
42 143500 960 -25631.9 -21096.9 35243.7
43 147000 959 8247.58 6044.37 9696.9
44 150500 958 11074.8 -29096.9 -10324.8
45 154000 957 10028.3 -1133.36 28533.6
46 157500 956 14400.2 -37004.8 38250.5
47 161000 955 5224.32 -8534.82 25446.4
48 164500 954 56806.1 8575.48 -37736.8
49 168000 953 27365 -4701.14 -36871.3
50 171500 952 2890.83 60874.6 -8201.31
51 175000 951 -17740.3 -24318 -9856.43
52 178500 950 -32342.9 8654.29 -3800.82
53 182000 949 8213.33 12948.6 14488.7
54 185500 948 18756.3 -10591.5 -13728.1
55 189000 947 11819.8 -14053.5 -6467.01
56 192500 946 -23802.7 5955.36 22093.2
57 196000 945 -16496.5 -9839.69 1192.27
58 199500 944 18310.8 24571.1 -37863.7
59 203000 943 -2082.28 17939 -19874.5
60 206500 942 7922.83 38905 -25812.8
61 210000 941 -10828.9 -21837.2 19170.4
62 213500 940 20309.9 30935.8 -43433.9
63 217000 939 -35399.5 42084.4 12718.9
64 220500 938 -23192.8 26988.3 5651.93
65 224000 937 -6168.87 25497.5 -5867.45
66 227500 936 -5896.33 31559.9 39553.6
67 231000 935 -25219.1 -51760.8 -7816.58
68 234500 934 61181.5 -13751.1 9001.67
69 238000 933 12193.7 -9225.51 -8421.76
70 241500 932 -24223 27046.1 -24958.1
71 245000 931 46120.8 3733.95 -61939.9
72 248500 930 53295.1 33135.2 -45686.9
73 252000 929 37137.4 -35414.2 -26673.2
74 255500 928 24008.1 -35540.7 -36971.2
75 259000 927 17632.5 285.011 27926.4
76 262500 926 1216.51 20410.9 14848.4
77 266000 925 50437.6 10549.8 -25013.7
78 269500 924 -25233.5 -50847.2 37011.2
79 273000 923 -52714.2 -34600 -3203.88
80 276500 922 -37556.6 -7431.58 10724.2
81 280000 921 -899.203 -5838.13 -26061.2
82 283500 920 18094.8 -20034.7 -2271.64
83 287000 919 2931.48 -9741.78 -39188.9
84 290500 918 40004.5 -26735.7 23173.2
85 294000 917 -3948.48 1476.34 -15288.8
86 297500 916 40468.4 -20866.9 -572.189
87 301000 915 -19713.2 2560.43 39868.1
88 304500 914 2093.77 -25631.4 -34545.4
89 308000 913 -40705.8 -8078.67 12791.6
90 311500 912 -35105 43186.4 34174.5
91 315000 911 -50151 3906.36 -33941.6
92 318500 910 5199.77 64622.4 -27624.6
93 322000 909 7825.37 -14600.7 -16587.9
94 325500 908 -4990.21 7793.93 -29054.7
95 329000 907 7005.97 -32734.9 9940.3
96 332500 906 34793.4 32336.5 49603
97 336000 905 35191.4 7176.3 26123.8
98 339500 904 246.027 13022.9 -12651
99 343000 903 -34720.2 24077.5 -27725.8
100 346500 902 -35251.1 -25845.4 37263.9
3850000 100
1 0 1101 805661 779090 767653
2 3500 1100 47510.9 18797.6 25908.6
3 7000 1099 22460.1 -7166.62 1706.95
4 10500 1098 -2683.18 -37036.1 8200.08
5 14000 1097 -22761.1 -13618.6 12022.1
6 17500 1096 -40404.8 -32711.4 -11463.2
7 21000 1095 -32227.9 -1103.96 9798.5
8 24500 1094 -8574.57 42411.3 16473.4
9 28000 1093 -40389.5 -18405.2 -29216.5
10 31500 1092 -30.8169 15030.6 4411.87
11 35000 1091 -20705.6 18919.7 -10635.2
12 38500 1090 -22617.7 2983.89 9043.96
13 42000 1089 -12922.4 -15347.3 30527.1
14 45500 1088 -11456.8 8221.46 12056.9
15 49000 1087 12532.8 -27719.8 18059.1
16 52500 1086 -1463.96 14506.8 34041.2
17 56000 1085 -32940 -20258.7 12521
18 59500 1084 -30116.4 3937.57 -5243.74
19 63000 1083 -7581.5 -27092.9 4203.19
20 66500 1082 -9705.65 -32710.4 25828.9
21 70000 1081 -2205.83 -63291 -20129.8
22 73500 1080 27067 1674.48 -12419.5
23 77000 1079 35997.7 20231.5 19379
24 80500 1078 -39745.8 13953 -23260.1
25 84000 1077 1349.12 -1696.6 -292.938
26 87500 1076 -12857.9 10743.3 13673.8
27 91000 1075 -25332.3 -18807.1 -21496.5
28 94500 1074 8625.06 -31835.9 -15232.4
29 98000 1073 -3098.59 -4188.4 -10154.8
30 101500 1072 -16630.4 -18287.8 -30880.2
31 105000 1071 16502.9 45968.8 -34532.6
32 108500 1070 19771.3 17007.5 -14760.6
33 112000 1069 15127.3 -3785.46 1181.87
34 115500 1068 11538.4 -20316.9 48470.9
35 119000 1067 657.358 15668.7 41515.8
36 122500 1066 -4933.61 10533.2 3105.28
37 126000 1065 14565.4 7034.39 -8137.07
38 129500 1064 41586.7 1125.9 -6741.32
39 133000 1063 -8567.22 -8846.64 -8033.62
40 136500 1062 -6276.52 1702.76 -10671
41 140000 1061 -21547.2 28931.6 43565.7
42 143500 1060 -21791.6 -11653.3 36032.3
43 147000 1059 12892.6 14025.5 10202.3
44 150500 1058 10295.9 -24628.2 -19379.2
45 154000 1057 16242 4850.48 13479
46 157500 1056 10302.6 -39159.3 52940.4
47 161000 1055 -1726.44 -14779.2 16907.6
48 164500 1054 51104.1 867.466 -41344.8
49 168000 1053 14995.8 1511.22 -33402
50 171500 1052 -7473.71 58701.9 -6893.17
51 175000 1051 -12610.2 -22088.2 -9797.51
52 178500 1050 -26772.3 16976.6 3008.78
53 182000 1049 7350.55 10166.1 17023
54 185500 1048 12260 -3452.91 -24830.3
55 189000 1047 11681.7 -21571.2 -10051.7
56 192500 1046 -22247.5 3436.76 29668.9
57 196000 1045 -13782.3 -10823 -4372.78
58 199500 1044 18325.3 25716.8 -38486
59 203000 1043 4539.69 14828.5 -8726.11
60 206500 1042 14672.1 47753.9 -34897.6
61 210000 1041 -8646.54 -14160.7 17909.6
62 213500 1040 19587.5 26554.6 -34879.7
63 217000 1039 -31044.4 41798 12406.3
64 220500 1038 -26269.6 24750.9 5745.41
65 224000 1037 -3081.26 11917.2 -14427.7
66 227500 1036 -9755.61 25439.6 35665
67 231000 1035 -18718 -45744.2 -4901.94
68 234500 1034 45836.1 -18620.9 5750.86
69 238000 1033 4737.76 -10922.7 1491.39
70 241500 1032 -16514.7 24586.5 -23753.2
71 245000 1031 33963.4 3347.27 -66147.3
72 248500 1030 51543.9 29506.5 -38052.7
73 252000 1029 31969.6 -21997.3 -26246.3
74 255500 1028 18607.1 -26063.1 -33446.6
75 259000 1027 34328.1 9380.91 25743.8
76 262500 1026 16138.8 9846.85 26768
77 266000 1025 44250 7018.45 -25176
78 269500 1024 -16887.5 -50969.8 34666.6
79 273000 1023 -45792.7 -33889.4 23460.8
80 276500 1022 -41663.2 2584.45 8727.26
81 280000 1021 -905.186 6360.58 -19043.1
82 283500 1020 12103.7 -15121.4 5636.3
83 287000 1019 1806 -12053.5 -29064.5
84 290500 1018 43462.4 -23605 17343.3
85 294000 1017 -15338.4 -5259.21 -15544.6
86 297500 1016 25191.9 -22608.4 -1593.51
87 301000 1015 -27984.6 4121.83 46488.8
88 304500 1014 7674.02 -19266.2 -40606.4
89 308000 1013 -31712.3 -10095.3 17455
90 311500 1012 -33547.2 41456.5 38342.6
91 315000 1011 -40319.1 21414.1 -21736.4
92 318500 1010 6959.18 60221.6 -19135
93 322000 1009 4806.99 -16486.2 -21918.1
94 325500 1008 -8493.16 13996.4 -28455.8
95 329000 1007 7040.63 -36106.5 7986.96
96 332500 1006 33691.5 36476.9 36626.5
97 336000 1005 31099.2 -7058.17 31297
98 339500 1004 10243.9 -2516.99 -19647.3
99 343000 1003 -34813.4 19397.5 -37578.6
100 346500 1002 -33516.6 -27058.2 39850.7
4200000 100
1 0 1201 790173 779409 764224
2 3500 1200 40267.4 18468 30182.5
3 7000 1199 19371.4 -10686 5042.43
4 10500 1198 -17790.7 -45104.5 13498.6
5 14000 1197 -20208.1 -11076.1 13196.8
6 17500 1196 -45054.2 -18038.9 -22372.2
7 21000 1195 -21929.4 3793.73 5812.2
8 24500 1194 -9704.09 39004.6 12161.7
9 28000 1193 -32568.6 -19326.1 -37188.9
